segment,exposure_at_risk,rm_note,default,loan_vintage_month,borrower_id,pd_score,split,band
SME,90000.0,Repeated bounced auto-debit on the linked account this cycle.,0,9,282,40.9967845659164,train,Elevated
Credit Card,58246.67,Standard KYC refresh completed this month.,0,5,283,2.922374429223744,train,Watch
Credit Card,69296.0,Client mentioned cash flow stress and requested a payment holiday.,0,2,284,32.454923717059636,train,Elevated
Retail Personal,193364.33,Borrower confirmed employment status unchanged.,0,6,285,5.764966740576496,train,Watch
Consumer Durable,31043.0,Borrower reports 3 consecutive late payments this quarter.,0,9,286,43.34975369458128,train,Elevated
Credit Card,49504.0,"Routine review call completed, no material change flagged.",0,7,287,0.5107252298263534,train,Watch
Consumer Durable,117729.83,Borrower confirmed employment status unchanged.,0,8,288,2.6530612244897958,train,Watch
Consumer Durable,17732.83,RM notes irregular business income and rising informal borrowing.,1,7,289,85.60606060606061,train,High
SME,131732.17,"Routine review call completed, no material change flagged.",0,3,290,0.9950248756218906,train,Watch
Consumer Durable,55895.33,Standard KYC refresh completed this month.,1,3,291,38.450704225352105,train,Elevated
Credit Card,41875.17,Borrower reports 1 consecutive late payments this quarter.,0,8,292,3.5175879396984926,train,Watch
Agri,413242.33,Standard KYC refresh completed this month.,0,5,293,2.6530612244897958,train,Watch
Consumer Durable,37333.33,Client mentioned cash flow stress and requested a payment holiday.,0,8,294,31.38093202223172,train,Elevated
Agri,93364.0,"RM flags declining GST turnover, down 40% over two quarters.",1,9,295,41.544117647058826,train,Elevated
Retail Personal,202349.83,Borrower confirmed employment status unchanged.,0,1,296,19.600499375780274,train,Watch
Agri,78431.0,Standard KYC refresh completed this month.,1,2,297,31.38093202223172,train,Elevated
SME,105000.0,Client mentioned cash flow stress and requested a payment holiday.,0,8,298,40.44526901669759,train,Elevated
SME,176905.67,Borrower confirmed employment status unchanged.,0,7,299,0.9950248756218906,train,Watch
SME,61728.17,Standard KYC refresh completed this month.,0,9,300,0.5107252298263534,train,Watch
Retail Personal,118500.0,Client mentioned cash flow stress and requested a payment holiday.,0,4,301,1.1142061281337048,train,Watch
Consumer Durable,185057.5,Standard KYC refresh completed this month.,0,3,302,0.5107252298263534,train,Watch
Consumer Durable,70130.5,Borrower confirmed employment status unchanged.,0,3,303,2.6530612244897958,train,Watch
Credit Card,153299.67,RM notes irregular business income and rising informal borrowing.,0,5,304,68.6046511627907,train,High
Consumer Durable,183151.17,Borrower reports 1 consecutive late payments this quarter.,0,1,305,2.6530612244897958,train,Watch
SME,46183.0,Borrower confirmed employment status unchanged.,1,4,306,32.454923717059636,train,Elevated
Retail Personal,35923.83,"Routine review call completed, no material change flagged.",0,3,307,17.177914110429448,train,Watch
Agri,210469.17,Repeated bounced auto-debit on the linked account this cycle.,1,9,308,73.95833333333334,train,High
Agri,75351.33,"Routine review call completed, no material change flagged.",0,2,309,4.29769392033543,train,Watch
Credit Card,43978.17,Client mentioned cash flow stress and requested a payment holiday.,0,3,310,4.25531914893617,train,Watch
Agri,561076.33,"RM flags declining GST turnover, down 16% over two quarters.",0,7,311,31.38093202223172,train,Elevated
Credit Card,156852.5,"Routine review call completed, no material change flagged.",0,2,312,0.0,train,Watch
Retail Personal,70933.33,Repeated bounced auto-debit on the linked account this cycle.,0,7,313,19.600499375780274,train,Watch
Agri,79722.0,Client mentioned cash flow stress and requested a payment holiday.,1,7,314,32.454923717059636,train,Elevated
Retail Personal,192748.17,Standard KYC refresh completed this month.,0,4,315,0.0,train,Watch
Retail Personal,19583.33,Client mentioned cash flow stress and requested a payment holiday.,0,2,316,4.29769392033543,train,Watch
Credit Card,63881.0,Standard KYC refresh completed this month.,0,2,317,0.5107252298263534,train,Watch
Credit Card,32449.0,Borrower confirmed employment status unchanged.,0,2,318,32.454923717059636,train,Elevated
Retail Personal,45069.5,"Routine review call completed, no material change flagged.",0,1,319,5.764966740576496,train,Watch
Agri,78000.0,"RM flags declining GST turnover, down 30% over two quarters.",1,9,320,38.450704225352105,train,Elevated
Credit Card,36776.83,Standard KYC refresh completed this month.,0,9,321,41.544117647058826,train,Elevated
Retail Personal,292376.0,Standard KYC refresh completed this month.,0,9,322,0.0,train,Watch
Retail Personal,71955.5,"Routine review call completed, no material change flagged.",0,5,323,1.1142061281337048,train,Watch
Retail Personal,162325.5,Repeated bounced auto-debit on the linked account this cycle.,1,2,324,96.5909090909091,train,High
SME,344503.5,Standard KYC refresh completed this month.,0,3,325,0.0,train,Watch
SME,51232.17,Borrower confirmed employment status unchanged.,1,1,326,31.38093202223172,train,Elevated
Retail Personal,69900.17,Standard KYC refresh completed this month.,0,9,327,26.948051948051948,train,Watch
SME,412478.5,"Routine review call completed, no material change flagged.",1,3,328,31.38093202223172,train,Elevated
SME,83715.33,Borrower confirmed employment status unchanged.,0,8,329,2.6530612244897958,train,Watch
Credit Card,307636.83,Client mentioned cash flow stress and requested a payment holiday.,1,9,330,96.5909090909091,train,High
Retail Personal,20445.33,"Routine review call completed, no material change flagged.",0,5,331,31.38093202223172,train,Elevated
Consumer Durable,94248.33,"Routine review call completed, no material change flagged.",0,9,332,2.922374429223744,train,Watch
Credit Card,54198.67,Borrower confirmed employment status unchanged.,0,2,333,13.0859375,train,Watch
Credit Card,80516.33,"Routine review call completed, no material change flagged.",1,2,334,38.450704225352105,train,Elevated
Consumer Durable,19670.67,"Business expansion noted, turnover trending up.",0,1,335,2.6530612244897958,train,Watch
Retail Personal,118510.0,"Routine review call completed, no material change flagged.",0,7,336,31.38093202223172,train,Elevated
Credit Card,9689.5,Client mentioned cash flow stress and requested a payment holiday.,0,1,337,31.38093202223172,train,Elevated
Credit Card,181803.0,Borrower confirmed employment status unchanged.,0,2,338,0.9485094850948509,train,Watch
SME,92778.0,"Routine review call completed, no material change flagged.",0,5,339,0.9485094850948509,train,Watch
Agri,148194.17,Borrower confirmed employment status unchanged.,0,8,340,4.29769392033543,train,Watch
Consumer Durable,67957.83,Standard KYC refresh completed this month.,0,6,341,2.6530612244897958,train,Watch
Retail Personal,88391.17,"Routine review call completed, no material change flagged.",0,1,342,0.0,train,Watch
Consumer Durable,118877.67,"Routine review call completed, no material change flagged.",0,8,343,31.38093202223172,train,Elevated
Retail Personal,114000.0,Borrower reports 1 consecutive late payments this quarter.,1,2,344,40.9967845659164,train,Elevated
Agri,633090.33,RM notes irregular business income and rising informal borrowing.,1,9,345,73.95833333333334,train,High
SME,233988.17,"Routine review call completed, no material change flagged.",0,9,346,3.5175879396984926,train,Watch
Credit Card,87027.5,Repeated bounced auto-debit on the linked account this cycle.,0,9,347,4.29769392033543,train,Watch
Retail Personal,79264.33,Borrower confirmed employment status unchanged.,0,5,348,8.99581589958159,train,Watch
Retail Personal,32826.67,Repeated bounced auto-debit on the linked account this cycle.,0,6,349,31.38093202223172,train,Elevated
Credit Card,31534.33,Client mentioned cash flow stress and requested a payment holiday.,0,6,350,8.99581589958159,train,Watch
Credit Card,47097.83,Borrower reports 1 consecutive late payments this quarter.,1,8,351,31.38093202223172,train,Elevated
Retail Personal,28689.5,Standard KYC refresh completed this month.,0,8,352,0.1779359430604982,train,Watch
Agri,128433.83,Standard KYC refresh completed this month.,0,3,353,0.0,train,Watch
Consumer Durable,163149.5,Standard KYC refresh completed this month.,0,6,354,0.0,train,Watch
Consumer Durable,51356.83,Client mentioned cash flow stress and requested a payment holiday.,0,8,355,38.450704225352105,train,Elevated
SME,270767.33,Client cleared prior dues ahead of schedule.,1,7,356,31.38093202223172,train,Elevated
SME,264030.17,Standard KYC refresh completed this month.,1,8,357,26.755852842809364,train,Watch
Credit Card,30245.17,"Routine review call completed, no material change flagged.",0,3,358,2.922374429223744,train,Watch
SME,427738.33,"Routine review call completed, no material change flagged.",1,3,359,8.99581589958159,train,Watch
SME,389690.17,Borrower confirmed employment status unchanged.,0,2,360,7.322654462242566,train,Watch
Retail Personal,55927.17,Borrower confirmed employment status unchanged.,0,9,361,4.25531914893617,train,Watch
Retail Personal,50007.0,"RM flags declining GST turnover, down 37% over two quarters.",0,6,362,43.34975369458128,train,Elevated
Credit Card,39201.67,"Routine review call completed, no material change flagged.",0,8,363,7.322654462242566,train,Watch
Retail Personal,47653.0,Borrower confirmed employment status unchanged.,0,6,364,17.647058823529413,train,Watch
Credit Card,84433.0,Standard KYC refresh completed this month.,0,8,365,31.38093202223172,train,Elevated
SME,150458.5,"Routine review call completed, no material change flagged.",0,4,366,31.38093202223172,train,Elevated
SME,120803.33,Standard KYC refresh completed this month.,0,1,367,2.6530612244897958,train,Watch
Credit Card,180747.83,Repeated bounced auto-debit on the linked account this cycle.,1,7,368,60.83333333333333,train,Elevated
Retail Personal,95645.0,Client mentioned cash flow stress and requested a payment holiday.,0,9,369,43.34975369458128,train,Elevated
Retail Personal,31699.67,Borrower confirmed employment status unchanged.,0,2,370,19.600499375780274,train,Watch
SME,77772.17,"Routine review call completed, no material change flagged.",0,5,371,0.9950248756218906,train,Watch
Consumer Durable,188703.83,Borrower confirmed employment status unchanged.,0,7,372,0.9950248756218906,train,Watch
SME,66670.67,"Routine review call completed, no material change flagged.",1,6,373,31.38093202223172,train,Elevated
SME,84331.67,Borrower confirmed employment status unchanged.,0,5,374,0.9485094850948509,train,Watch
Consumer Durable,27095.5,Standard KYC refresh completed this month.,0,4,375,0.9485094850948509,train,Watch
SME,189340.0,Standard KYC refresh completed this month.,0,8,376,4.29769392033543,train,Watch
Consumer Durable,33829.33,"Routine review call completed, no material change flagged.",1,4,377,31.38093202223172,train,Elevated
Credit Card,15389.33,Standard KYC refresh completed this month.,0,4,378,13.0859375,train,Watch
SME,259441.67,Borrower confirmed employment status unchanged.,0,7,379,7.322654462242566,train,Watch
Credit Card,26648.67,Standard KYC refresh completed this month.,0,8,380,31.38093202223172,train,Elevated
Consumer Durable,75303.17,"Routine review call completed, no material change flagged.",0,2,381,19.600499375780274,train,Watch
Credit Card,25107.0,Borrower confirmed employment status unchanged.,0,5,382,40.44526901669759,train,Elevated
Credit Card,32075.17,Standard KYC refresh completed this month.,0,6,383,38.450704225352105,train,Elevated
SME,54123.33,"RM flags declining GST turnover, down 24% over two quarters.",0,2,384,41.544117647058826,train,Elevated
Agri,277195.17,"Routine review call completed, no material change flagged.",0,7,385,0.5107252298263534,train,Watch
Consumer Durable,56836.17,Standard KYC refresh completed this month.,1,2,386,4.29769392033543,train,Watch
SME,48533.33,Standard KYC refresh completed this month.,0,7,387,22.905027932960895,train,Watch
SME,276928.83,Borrower confirmed employment status unchanged.,0,3,388,0.9950248756218906,train,Watch
SME,91673.67,Borrower confirmed employment status unchanged.,0,7,389,8.99581589958159,train,Watch
Credit Card,36637.5,"Routine review call completed, no material change flagged.",0,5,390,31.38093202223172,train,Elevated
Retail Personal,37888.33,"RM flags declining GST turnover, down 29% over two quarters.",0,6,391,24.342105263157894,train,Watch
Retail Personal,40085.67,"Routine review call completed, no material change flagged.",0,4,392,31.38093202223172,train,Elevated
SME,36240.0,Borrower confirmed employment status unchanged.,1,6,393,31.38093202223172,train,Elevated
Credit Card,130045.17,"Routine review call completed, no material change flagged.",0,2,394,0.0,train,Watch
Retail Personal,46543.17,"RM flags declining GST turnover, down 33% over two quarters.",1,4,395,96.7948717948718,train,High
Retail Personal,23267.83,"Routine review call completed, no material change flagged.",0,5,396,31.38093202223172,train,Elevated
Retail Personal,12878.33,RM notes irregular business income and rising informal borrowing.,0,5,397,40.44526901669759,train,Elevated
